id,created_at,text
584393223210172419,2015-04-04 16:32:56,"RT @AlmarssadNouh: Le doublé de @Chahechouhe92
 http://t.co/0rITSQilDx"
583963623623696385,2015-04-03 12:05:52,Départ pour Eskişehir http://t.co/rz95ORlE09
583653229457735680,2015-04-02 15:32:28,RT @OptaCan: 1 - No player has completed more dribbles than Besiktas's Gokhan Tore in this Super Lig campaign. Craft. http://t.co/9NWbzPGqIR
583653004764643329,2015-04-02 15:31:34,"Très content de la décision du TAS , le meilleur est à venir !"
581438052222001152,2015-03-27 12:50:08,"RT @MedhiBenatia: Avec mes lions joumou'a Time.@jam_abi @Chahechouhe92  Obbadi, Dirar et capitano kharja 😍😍🙏🙏👍👍 http://t.co/8S3BfG2nH1"
580717303412719617,2015-03-25 13:06:08,2éme Séance d'Entrainement E.N.A: https://t.co/Gpq4bqgAOO
580352718524583936,2015-03-24 12:57:25,First training session with the national team http://t.co/R6kjPZSPww
579677307402625024,2015-03-22 16:13:34,Départ pour casa http://t.co/99U9unTtfa
579314234183585792,2015-03-21 16:10:51,"Very happy for the victory and the goal , but the important thing is the great work we did today ! http://t.co/pIdwCEg51j"
576508277879635968,2015-03-13 22:20:59,"Départ pour Rize , un grand match nous attend http://t.co/35rGVfaa5r"
574524972510638080,2015-03-08 11:00:02,On the road to the game ! http://t.co/WEhtdyKxjG
571262779405037568,2015-02-27 10:57:14,"We reach 4000 followers , thank you for showing your support .Haydi Yiğidolar !"
569124111697514496,2015-02-21 13:18:56,#MatchDay http://t.co/vYOaahLDJR
567683794061496320,2015-02-17 13:55:38,Getting ready for the next game http://t.co/m9lLcsuvop
566282091542093825,2015-02-13 17:05:46,"RT @FIFPro: Retirer à une nation la possibilité de disputer trois Coupes d'Afrique de suite, c'est sacrifier une génération entière de joue…"
565270767798349825,2015-02-10 22:07:07,"RT @AlmarssadNouh: Aatif #Chahechouhe offre la victoire à #Sivasspor en coupe de Turquie en marquant un but à la 120ème minute
  http://t.c…"
565269362941374469,2015-02-10 22:01:32,Another goal and victory against Trabzonspor in Ziraat Türkiye Kupası http://t.co/kQVptjk7CJ
564069140164775938,2015-02-07 14:32:17,RT @AlmarssadNouh: Doublé d'Aatif Chahechouhe http://t.co/cNqOEFK4HO @Chahechouhe92
564062125254275072,2015-02-07 14:04:25,I'm very delighted to score twice for Sivasspor &amp; pleased to meet Roberto Carlos again http://t.co/qaOPUPegYw
563843609167163393,2015-02-06 23:36:06,RT @AlmarssadNouh: @Chahechouhe92 :  Nous sommes très déçus et la décision de la CAF est très sévère http://t.co/HH6XhhTh3u
563375005216804864,2015-02-05 16:34:02,RT @OptaCan: 11 - Check out the Opta XI for the match-day 18 in the Super Lig. Stars. http://t.co/nL7n8kJ1JZ
560476442472247297,2015-01-28 16:36:11,"I'm so happy for the victory, we'll continue to fight for our club ! 
#ZiraatKupasi #Haydiyigido http://t.co/XwASQH2zvE"
558668551826194432,2015-01-23 16:52:16,We are ready for the game! http://t.co/ViXPe7UIPy
551773155506016256,2015-01-04 16:12:26,"Great win today against #Karabükspor , thank you all for your support ! http://t.co/8WcOPS69DL"
547874545424535553,2014-12-24 22:00:45,RT @AlmarssadNouh: Le doublé de @Chahechouhe92 VS Gaziantep BB : http://t.co/5FROLMOPAg
546688398015344640,2014-12-21 15:27:25,Merci pour tout / Obrigado por tudo @Oficial_RC3 http://t.co/VLFDM7K4g8
544824508365156352,2014-12-16 12:00:59,https://t.co/doEqLzlc6i http://t.co/PFFzc5Ljob
544656215268425728,2014-12-16 00:52:15,RT @zakaryabergdich: @Chahechouhe92 bien le costar frero... Felicitation losbo
544590067462045696,2014-12-15 20:29:24,Meilleur buteur de la saison 2013-2014 http://t.co/GFaL9Fr62y
543516767361200128,2014-12-12 21:24:30,Élisez le joueur maghrébin 2014 sur @FranceFootball ! http://t.co/hD1Jl74P3I
543511533264076800,2014-12-12 21:03:42,RT @AlmarssadNouh: Que golaço de @Chahechouhe92  ! https://t.co/45FEiNG3yP
542092542075240449,2014-12-08 23:05:08,http://t.co/Zl5Jqsl0Mt
541264911574503424,2014-12-06 16:16:25,http://t.co/KqvOGdFqn6
537024415545163776,2014-11-24 23:26:12,"Mes sincères condoléances aux familles des victimes des inondations dans le sud du Maroc , paix à leurs âmes"
537007605210939395,2014-11-24 22:19:24,RT @AlmarssadNouh: Aatif #Chahechouhe '' @Chahechouhe92 '' a marqué son troisième but de la saison http://t.co/SUOpSKiYoO
536163628798709760,2014-11-22 14:25:45,Training in the snow ! http://t.co/FyPmmN3y9e
536132508560420864,2014-11-22 12:22:05,Tomorrow we will do everything in our power to get the 3 points ! #Sivasspor http://t.co/oAVIgE6EtC
533749212375040000,2014-11-15 22:31:43,@OEKaddouri @jam_abi http://t.co/LW3AiC3EoN
